0018,Baryt,(auf Fluorit),,,
0018,Baryt,(auf Fluorit),,,
0018,Baryt,(auf Fluorit),,,
0018,Baryt,(auf Fluorit),,,
0019,Chaetitider,Schwamm (&lt;i&gt;Chaetetis radians&lt;/i&gt;?), aufgewachsen auf einer rugosen Koralle (&lt;i&gt;Petalaxis&lt;/i&gt; sp.?),,
0019,Chaetitider,Schwamm (&lt;i&gt;Chaetetis radians&lt;/i&gt;?), aufgewachsen auf einer rugosen Koralle (&lt;i&gt;Petalaxis&lt;/i&gt; sp.?),,
0019,Chaetitider,Schwamm (&lt;i&gt;Chaetetis radians&lt;/i&gt;?), aufgewachsen auf einer rugosen Koralle (&lt;i&gt;Petalaxis&lt;/i&gt; sp.?),,
0019,Chaetitider,Schwamm (&lt;i&gt;Chaetetis radians&lt;/i&gt;?), aufgewachsen auf einer rugosen Koralle (&lt;i&gt;Petalaxis&lt;/i&gt; sp.?),,
0019,Chaetitider,Schwamm (&lt;i&gt;Chaetetis radians&lt;/i&gt;?), aufgewachsen auf einer rugosen Koralle (&lt;i&gt;Petalaxis&lt;/i&gt; sp.?),,
0019,Chaetitider,Schwamm (&lt;i&gt;Chaetetis radians&lt;/i&gt;?), aufgewachsen auf einer rugosen Koralle (&lt;i&gt;Petalaxis&lt;/i&gt; sp.?),,
0019,Chaetitider,Schwamm (&lt;i&gt;Chaetetis radians&lt;/i&gt;?), aufgewachsen auf einer rugosen Koralle (&lt;i&gt;Petalaxis&lt;/i&gt; sp.?),,
0019,Chaetitider,Schwamm (&lt;i&gt;Chaetetis radians&lt;/i&gt;?), aufgewachsen auf einer rugosen Koralle (&lt;i&gt;Petalaxis&lt;/i&gt; sp.?),,
0019,Chaetitider,Schwamm (&lt;i&gt;Chaetetis radians&lt;/i&gt;?), aufgewachsen auf einer rugosen Koralle (&lt;i&gt;Petalaxis&lt;/i&gt; sp.?),,
0020,Steinbach,[Grimma] (Stein-Eisen-Meteorit),,,
0020,Steinbach,[Grimma] (Stein-Eisen-Meteorit),,,
0020,Steinbach,[Grimma] (Stein-Eisen-Meteorit),,,
0020,Steinbach,[Grimma] (Stein-Eisen-Meteorit),,,
0020,Steinbach,[Grimma] (Stein-Eisen-Meteorit),,,
0020,Steinbach,[Grimma] (Stein-Eisen-Meteorit),,,
0020,Steinbach,[Grimma] (Stein-Eisen-Meteorit),,,
0020,Steinbach,[Grimma] (Stein-Eisen-Meteorit),,,
0021,Krasnojarsk,(Stein-Eisen-Meteorit),,,
0021,Krasnojarsk,(Stein-Eisen-Meteorit),,,
0021,Krasnojarsk,(Stein-Eisen-Meteorit),,,
0021,Krasnojarsk,(Stein-Eisen-Meteorit),,,
0021,Krasnojarsk,(Stein-Eisen-Meteorit),,,
0021,Krasnojarsk,(Stein-Eisen-Meteorit),,,
0021,Krasnojarsk,(Stein-Eisen-Meteorit),,,
0021,Krasnojarsk,(Stein-Eisen-Meteorit),,,
0022,Campo,del Cielo (Eisenmeteorit),,,
0022,Campo,del Cielo (Eisenmeteorit),,,
0022,Campo,del Cielo (Eisenmeteorit),,,
0022,Campo,del Cielo (Eisenmeteorit),,,
0022,Campo,del Cielo (Eisenmeteorit),,,
0022,Campo,del Cielo (Eisenmeteorit),,,
0022,Campo,del Cielo (Eisenmeteorit),,,
0022,Campo,del Cielo (Eisenmeteorit),,,
0022,Campo,del Cielo (Eisenmeteorit),,,
0023,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0023,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0023,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0023,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0023,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0023,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0023,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0023,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0023,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0024,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0026,Brachiopoden,(&lt;i&gt;Pliothyrina grandis&lt;/i&gt;),,,
0027,Wollhaarmammut,(&lt;i&gt;Mammuthus primigenius&lt;/i&gt;),[Backenzahn],,
0027,Wollhaarmammut,(&lt;i&gt;Mammuthus primigenius&lt;/i&gt;),[Backenzahn],,
0027,Wollhaarmammut,(&lt;i&gt;Mammuthus primigenius&lt;/i&gt;),[Backenzahn],,
0027,Wollhaarmammut,(&lt;i&gt;Mammuthus primigenius&lt;/i&gt;),[Backenzahn],,
0027,Wollhaarmammut,(&lt;i&gt;Mammuthus primigenius&lt;/i&gt;),[Backenzahn],,
0027,Wollhaarmammut,(&lt;i&gt;Mammuthus primigenius&lt;/i&gt;),[Backenzahn],,
0028,Mensch,(Georgierin),[Schädel],,
0028,Mensch,(Georgierin),[Schädel],,
0028,Mensch,(Georgierin),[Schädel],,
0028,Mensch,(Georgierin),[Schädel],,
0028,Mensch,(Georgierin),[Schädel],,
0028,Mensch,(Georgierin),[Schädel],,
0028,Mensch,(Georgierin),[Schädel],,
0028,Mensch,(Georgierin),[Schädel],,
0028,Mensch,(Georgierin),[Schädel],,
0028,Mensch,(Georgierin),[Schädel],,
0028,Mensch,(Georgierin),[Schädel],,
0029,Mensch,(Tahitianer),[Schädel],,
0029,Mensch,(Tahitianer),[Schädel],,
0029,Mensch,(Tahitianer),[Schädel],,
0029,Mensch,(Tahitianer),[Schädel],,
0029,Mensch,(Tahitianer),[Schädel],,
0029,Mensch,(Tahitianer),[Schädel],,
0029,Mensch,(Tahitianer),[Schädel],,
0029,Mensch,(Tahitianer),[Schädel],,
0029,Mensch,(Tahitianer),[Schädel],,
0029,Mensch,(Tahitianer),[Schädel],,
0029,Mensch,(Tahitianer),[Schädel],,
0029,Mensch,(Tahitianer),[Schädel],,
0029,Mensch,(Tahitianer),[Schädel],,
0029,Mensch,(Tahitianer),[Schädel],,
0029,Mensch,(Tahitianer),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0172,Mensch,(Kroate),[Schädel],,
0030,Mensch,(Evenke),[Schädel],,
0030,Mensch,(Evenke),[Schädel],,
0030,Mensch,(Evenke),[Schädel],,
0030,Mensch,(Evenke),[Schädel],,
0030,Mensch,(Evenke),[Schädel],,
0030,Mensch,(Evenke),[Schädel],,
0030,Mensch,(Evenke),[Schädel],,
0030,Mensch,(Evenke),[Schädel],,
0030,Mensch,(Evenke),[Schädel],,
0030,Mensch,(Evenke),[Schädel],,
0030,Mensch,(Evenke),[Schädel],,
0030,Mensch,(Evenke),[Schädel],,
0030,Mensch,(Evenke),[Schädel],,
0031,Mensch,(Javaner),[Schädel],,
0031,Mensch,(Javaner),[Schädel],,
0031,Mensch,(Javaner),[Schädel],,
0031,Mensch,(Javaner),[Schädel],,
0031,Mensch,(Javaner),[Schädel],,
0031,Mensch,(Javaner),[Schädel],,
0031,Mensch,(Javaner),[Schädel],,
0031,Mensch,(Javaner),[Schädel],,
0031,Mensch,(Javaner),[Schädel],,
0031,Mensch,(Javaner),[Schädel],,
0031,Mensch,(Javaner),[Schädel],,
0032,Mensch,(Grieche),[Schädel],,
0032,Mensch,(Grieche),[Schädel],,
0032,Mensch,(Grieche),[Schädel],,
0032,Mensch,(Grieche),[Schädel],,
0032,Mensch,(Grieche),[Schädel],,
0032,Mensch,(Grieche),[Schädel],,
0032,Mensch,(Grieche),[Schädel],,
0033,Mensch,(Türke),[Schädel],,
0033,Mensch,(Türke),[Schädel],,
0033,Mensch,(Türke),[Schädel],,
0033,Mensch,(Türke),[Schädel],,
0033,Mensch,(Türke),[Schädel],,
0033,Mensch,(Türke),[Schädel],,
0033,Mensch,(Türke),[Schädel],,
0033,Mensch,(Türke),[Schädel],,
0033,Mensch,(Türke),[Schädel],,
0033,Mensch,(Türke),[Schädel],,
0033,Mensch,(Türke),[Schädel],,
0033,Mensch,(Türke),[Schädel],,
0034,Mensch,(Norweger),[Schädel],,
0034,Mensch,(Norweger),[Schädel],,
0034,Mensch,(Norweger),[Schädel],,
0034,Mensch,(Norweger),[Schädel],,
0034,Mensch,(Norweger),[Schädel],,
0034,Mensch,(Norweger),[Schädel],,
0034,Mensch,(Norweger),[Schädel],,
0034,Mensch,(Norweger),[Schädel],,
0034,Mensch,(Norweger),[Schädel],,
0034,Mensch,(Norweger),[Schädel],,
0035,Farnholz,&lt;i&gt;Psaronius&lt;/i&gt;,,,
0035,Farnholz,&lt;i&gt;Psaronius&lt;/i&gt;,,,
0035,Farnholz,&lt;i&gt;Psaronius&lt;/i&gt;,,,
0035,Farnholz,&lt;i&gt;Psaronius&lt;/i&gt;,,,
0035,Farnholz,&lt;i&gt;Psaronius&lt;/i&gt;,,,
0035,Farnholz,&lt;i&gt;Psaronius&lt;/i&gt;,,,
0035,Farnholz,&lt;i&gt;Psaronius&lt;/i&gt;,,,
0035,Farnholz,&lt;i&gt;Psaronius&lt;/i&gt;,,,
0035,Farnholz,&lt;i&gt;Psaronius&lt;/i&gt;,,,
0036,Mensch,(Engländer),[Schädel],,
0036,Mensch,(Engländer),[Schädel],,
0036,Mensch,(Engländer),[Schädel],,
0036,Mensch,(Engländer),[Schädel],,
0036,Mensch,(Engländer),[Schädel],,
0036,Mensch,(Engländer),[Schädel],,
0036,Mensch,(Engländer),[Schädel],,
0036,Mensch,(Engländer),[Schädel],,
0036,Mensch,(Engländer),[Schädel],,
0037,Mensch,(Schotte),[Schädel],,
0037,Mensch,(Schotte),[Schädel],,
0037,Mensch,(Schotte),[Schädel],,
0037,Mensch,(Schotte),[Schädel],,
0037,Mensch,(Schotte),[Schädel],,
0037,Mensch,(Schotte),[Schädel],,
0037,Mensch,(Schotte),[Schädel],,
0037,Mensch,(Schotte),[Schädel],,
0037,Mensch,(Schotte),[Schädel],,
0037,Mensch,(Schotte),[Schädel],,
0038,Mensch,(Russe),[Schädel],,
0038,Mensch,(Russe),[Schädel],,
0038,Mensch,(Russe),[Schädel],,
0038,Mensch,(Russe),[Schädel],,
0038,Mensch,(Russe),[Schädel],,
0038,Mensch,(Russe),[Schädel],,
0038,Mensch,(Russe),[Schädel],,
0038,Mensch,(Russe),[Schädel],,
0038,Mensch,(Russe),[Schädel],,
0038,Mensch,(Russe),[Schädel],,
0038,Mensch,(Russe),[Schädel],,
0038,Mensch,(Russe),[Schädel],,
0038,Mensch,(Russe),[Schädel],,
0038,Mensch,(Russe),[Schädel],,
0038,Mensch,(Russe),[Schädel],,
0038,Mensch,(Russe),[Schädel],,
0038,Mensch,(Russe),[Schädel],,
0039,Mensch,(Kroate),[Schädel],,
0039,Mensch,(Kroate),[Schädel],,
0039,Mensch,(Kroate),[Schädel],,
0039,Mensch,(Kroate),[Schädel],,
0039,Mensch,(Kroate),[Schädel],,
0039,Mensch,(Kroate),[Schädel],,
0039,Mensch,(Kroate),[Schädel],,
0039,Mensch,(Kroate),[Schädel],,
0039,Mensch,(Kroate),[Schädel],,
0039,Mensch,(Kroate),[Schädel],,
0040,Mensch,(Franzose),[Schädel],,
0040,Mensch,(Franzose),[Schädel],,
0040,Mensch,(Franzose),[Schädel],,
0040,Mensch,(Franzose),[Schädel],,
0040,Mensch,(Franzose),[Schädel],,
0040,Mensch,(Franzose),[Schädel],,
0040,Mensch,(Franzose),[Schädel],,
0040,Mensch,(Franzose),[Schädel],,
0040,Mensch,(Franzose),[Schädel],,
0040,Mensch,(Franzose),[Schädel],,
0040,Mensch,(Franzose),[Schädel],,
0041,Mensch,(Niederländer),[Schädel],,
0041,Mensch,(Niederländer),[Schädel],,
0041,Mensch,(Niederländer),[Schädel],,
0041,Mensch,(Niederländer),[Schädel],,
0041,Mensch,(Niederländer),[Schädel],,
0041,Mensch,(Niederländer),[Schädel],,
0041,Mensch,(Niederländer),[Schädel],,
0041,Mensch,(Niederländer),[Schädel],,
0041,Mensch,(Niederländer),[Schädel],,
0041,Mensch,(Niederländer),[Schädel],,
0041,Mensch,(Niederländer),[Schädel],,
0041,Mensch,(Niederländer),[Schädel],,
0041,Mensch,(Niederländer),[Schädel],,
0042,Mensch,(Russe),[Schädel],,
0042,Mensch,(Russe),[Schädel],,
0042,Mensch,(Russe),[Schädel],,
0042,Mensch,(Russe),[Schädel],,
0042,Mensch,(Russe),[Schädel],,
0042,Mensch,(Russe),[Schädel],,
0042,Mensch,(Russe),[Schädel],,
0042,Mensch,(Russe),[Schädel],,
0042,Mensch,(Russe),[Schädel],,
0042,Mensch,(Russe),[Schädel],,
0042,Mensch,(Russe),[Schädel],,
0042,Mensch,(Russe),[Schädel],,
0042,Mensch,(Russe),[Schädel],,
0042,Mensch,(Russe),[Schädel],,
0042,Mensch,(Russe),[Schädel],,
0042,Mensch,(Russe),[Schädel],,
0043,Mensch,(Litauer),[Schädel],,
0043,Mensch,(Litauer),[Schädel],,
0043,Mensch,(Litauer),[Schädel],,
0043,Mensch,(Litauer),[Schädel],,
0043,Mensch,(Litauer),[Schädel],,
0043,Mensch,(Litauer),[Schädel],,
0043,Mensch,(Litauer),[Schädel],,
0043,Mensch,(Litauer),[Schädel],,
0043,Mensch,(Litauer),[Schädel],,
0043,Mensch,(Litauer),[Schädel],,
0044,Mensch,(Italiener: Sizilianer),[Schädel],,
0044,Mensch,(Italiener: Sizilianer),[Schädel],,
0044,Mensch,(Italiener: Sizilianer),[Schädel],,
0044,Mensch,(Italiener: Sizilianer),[Schädel],,
0044,Mensch,(Italiener: Sizilianer),[Schädel],,
0044,Mensch,(Italiener: Sizilianer),[Schädel],,
0044,Mensch,(Italiener: Sizilianer),[Schädel],,
0044,Mensch,(Italiener: Sizilianer),[Schädel],,
0044,Mensch,(Italiener: Sizilianer),[Schädel],,
0044,Mensch,(Italiener: Sizilianer),[Schädel],,
0045,Mensch,(Franzose),[Schädel],,
0045,Mensch,(Franzose),[Schädel],,
0045,Mensch,(Franzose),[Schädel],,
0045,Mensch,(Franzose),[Schädel],,
0045,Mensch,(Franzose),[Schädel],,
0045,Mensch,(Franzose),[Schädel],,
0045,Mensch,(Franzose),[Schädel],,
0045,Mensch,(Franzose),[Schädel],,
0045,Mensch,(Franzose),[Schädel],,
0045,Mensch,(Franzose),[Schädel],,
0045,Mensch,(Franzose),[Schädel],,
0046,Mensch,(Italiener),[Schädel],,
0046,Mensch,(Italiener),[Schädel],,
0046,Mensch,(Italiener),[Schädel],,
0046,Mensch,(Italiener),[Schädel],,
0046,Mensch,(Italiener),[Schädel],,
0046,Mensch,(Italiener),[Schädel],,
0046,Mensch,(Italiener),[Schädel],,
0046,Mensch,(Italiener),[Schädel],,
0046,Mensch,(Italiener),[Schädel],,
0046,Mensch,(Italiener),[Schädel],,
0046,Mensch,(Italiener),[Schädel],,
0046,Mensch,(Italiener),[Schädel],,
0047,Mensch,(Kasache),[Schädel],,
0047,Mensch,(Kasache),[Schädel],,
0047,Mensch,(Kasache),[Schädel],,
0047,Mensch,(Kasache),[Schädel],,
0047,Mensch,(Kasache),[Schädel],,
0047,Mensch,(Kasache),[Schädel],,
0047,Mensch,(Kasache),[Schädel],,
0047,Mensch,(Kasache),[Schädel],,
0047,Mensch,(Kasache),[Schädel],,
0047,Mensch,(Kasache),[Schädel],,
0047,Mensch,(Kasache),[Schädel],,
0047,Mensch,(Kasache),[Schädel],,
0047,Mensch,(Kasache),[Schädel],,
0047,Mensch,(Kasache),[Schädel],,
0047,Mensch,(Kasache),[Schädel],,
0048,Wollhaarmammut,(&lt;i&gt;Mammuthus primigenius&lt;/i&gt;),[Backenzahn],,
0048,Wollhaarmammut,(&lt;i&gt;Mammuthus primigenius&lt;/i&gt;),[Backenzahn],,
0048,Wollhaarmammut,(&lt;i&gt;Mammuthus primigenius&lt;/i&gt;),[Backenzahn],,
0049,Wollhaarmammut,(&lt;i&gt;Mammuthus primigenius&lt;/i&gt;),[Backenzahn],,
0049,Wollhaarmammut,(&lt;i&gt;Mammuthus primigenius&lt;/i&gt;),[Backenzahn],,
0049,Wollhaarmammut,(&lt;i&gt;Mammuthus primigenius&lt;/i&gt;),[Backenzahn],,
0050,Wollhaarnashorn,(&lt;i&gt;Coelodonta antiquitatis&lt;/i&gt;),[Backenzahn],,
0050,Wollhaarnashorn,(&lt;i&gt;Coelodonta antiquitatis&lt;/i&gt;),[Backenzahn],,
0050,Wollhaarnashorn,(&lt;i&gt;Coelodonta antiquitatis&lt;/i&gt;),[Backenzahn],,
0050,Wollhaarnashorn,(&lt;i&gt;Coelodonta antiquitatis&lt;/i&gt;),[Backenzahn],,
0050,Wollhaarnashorn,(&lt;i&gt;Coelodonta antiquitatis&lt;/i&gt;),[Backenzahn],,
0050,Wollhaarnashorn,(&lt;i&gt;Coelodonta antiquitatis&lt;/i&gt;),[Backenzahn],,
0050,Wollhaarnashorn,(&lt;i&gt;Coelodonta antiquitatis&lt;/i&gt;),[Backenzahn],,
0050,Wollhaarnashorn,(&lt;i&gt;Coelodonta antiquitatis&lt;/i&gt;),[Backenzahn],,
0051,Wollhaarnashorn,(&lt;i&gt;Coelodonta antiquitatis&lt;/i&gt;),[Hinterhauptfragment],,
0051,Wollhaarnashorn,(&lt;i&gt;Coelodonta antiquitatis&lt;/i&gt;),[Hinterhauptfragment],,
0051,Wollhaarnashorn,(&lt;i&gt;Coelodonta antiquitatis&lt;/i&gt;),[Hinterhauptfragment],,
0051,Wollhaarnashorn,(&lt;i&gt;Coelodonta antiquitatis&lt;/i&gt;),[Hinterhauptfragment],,
