IS EQUAL,,Disk,Database,ID,part id,Original Filename,PREFIX.1,PREFIX.2,FILENAME,UNIX TIMESTAMP,SUFFIX.1,SUFFIX.2,MIMETYPE,TIMESTAMP
TRUE,fuploadtxbolonlineKerndaten,40HST0330LimerickMeteorit129129338555.34.jpg,40HST0330LimerickMeteorit129129338555.34.jpg,16,4,fuploadtxbolonlineKerndaten40HST0330LimerickMeteorit129129338555.34.jpg,fuploadtxbolonline,Kerndaten40,HST0330LimerickMeteorit,1291293385,55,34,jpg,02/12/2010  12:36:25
TRUE,fuploadtxbolonlinePartII,4400HST0330LimerickMeteorit129129457577.59.jpg,4400HST0330LimerickMeteorit129129457577.59.jpg,10,4,fuploadtxbolonlinePartII4400HST0330LimerickMeteorit129129457577.59.jpg,fuploadtxbolonline,PartII4400,HST0330LimerickMeteorit,1291294575,77,59,jpg,02/12/2010  12:56:15
TRUE,fuploadtxbolonlinePartIII,6400DSC022714Kopie129129500765.15.jpg,6400DSC022714Kopie129129500765.15.jpg,20,6,fuploadtxbolonlinePartIII6400DSC022714Kopie129129500765.15.jpg,fuploadtxbolonline,PartIII6400,DSC022714Kopie,1291295007,65,15,jpg,02/12/2010  13:03:27
TRUE,fuploadtxbolonlinePartIII,7401DSC022694Kopie129129518852.89.jpg,7401DSC022694Kopie129129518852.89.jpg,21,7,fuploadtxbolonlinePartIII7401DSC022694Kopie129129518852.89.jpg,fuploadtxbolonline,PartIII7401,DSC022694Kopie,1291295188,52,89,jpg,02/12/2010  13:06:28
TRUE,fuploadtxbolonlinePartIII,8402DSC022683129129535745.22.jpg,8402DSC022683129129535745.22.jpg,22,8,fuploadtxbolonlinePartIII8402DSC022683129129535745.22.jpg,fuploadtxbolonline,PartIII8402,DSC022683,1291295357,45,22,jpg,02/12/2010  13:09:17
TRUE,fuploadtxbolonlineKerndaten,50HST0250Cyatheaarborea129129646122.26.jpg,50HST0250Cyatheaarborea129129646122.26.jpg,19,5,fuploadtxbolonlineKerndaten50HST0250Cyatheaarborea129129646122.26.jpg,fuploadtxbolonline,Kerndaten50,HST0250Cyatheaarborea,1291296461,22,26,jpg,02/12/2010  13:27:41
TRUE,fuploadtxbolonlinePartII,6500HST0250Cyatheaarborea129129672512.81.jpg,6500HST0250Cyatheaarborea129129672512.81.jpg,11,6,fuploadtxbolonlinePartII6500HST0250Cyatheaarborea129129672512.81.jpg,fuploadtxbolonline,PartII6500,HST0250Cyatheaarborea,1291296725,12,81,jpg,02/12/2010  13:32:05
TRUE,fuploadtxbolonlinePartIII,9500HST0250CyatheaarboreaEtikett129129685678.79.jpg,9500HST0250CyatheaarboreaEtikett129129685678.79.jpg,23,9,fuploadtxbolonlinePartIII9500HST0250CyatheaarboreaEtikett129129685678.79.jpg,fuploadtxbolonline,PartIII9500,HST0250CyatheaarboreaEtikett,1291296856,78,79,jpg,02/12/2010  13:34:16
TRUE,fuploadtxbolonlineKerndaten,60HST0237ScolecopteriselegansGestein129129733330.4.jpg,60HST0237ScolecopteriselegansGestein129129733330.4.jpg,22,6,fuploadtxbolonlineKerndaten60HST0237ScolecopteriselegansGestein129129733330.4.jpg,fuploadtxbolonline,Kerndaten60,HST0237ScolecopteriselegansGestein,1291297333,30,4,jpg,02/12/2010  13:42:13
TRUE,fuploadtxbolonlinePartII,7610HST0237ScolecopteriselegansEtikett129129787852.jpg,7610HST0237ScolecopteriselegansEtikett129129787852.jpg,13,7,fuploadtxbolonlinePartII7610HST0237ScolecopteriselegansEtikett129129787852.jpg,fuploadtxbolonline,PartII7610,HST0237ScolecopteriselegansEtikett,1291297878,52,,jpg,02/12/2010  13:51:18
TRUE,fuploadtxbolonlinePartII,7600HST0237ScolecopteriselegansGestein129129787851.75.jpg,7600HST0237ScolecopteriselegansGestein129129787851.75.jpg,12,7,fuploadtxbolonlinePartII7600HST0237ScolecopteriselegansGestein129129787851.75.jpg,fuploadtxbolonline,PartII7600,HST0237ScolecopteriselegansGestein,1291297878,51,75,jpg,02/12/2010  13:51:18
TRUE,fuploadtxbolonlinePartIII,10600HST0237ScolecopteriselegansEtikett129129796001.62.jpg,10600HST0237ScolecopteriselegansEtikett129129796001.62.jpg,24,10,fuploadtxbolonlinePartIII10600HST0237ScolecopteriselegansEtikett129129796001.62.jpg,fuploadtxbolonline,PartIII10600,HST0237ScolecopteriselegansEtikett,1291297960,1,62,jpg,02/12/2010  13:52:40
TRUE,fuploadtxbolonlineKerndaten,70MIN839265Allanit129129932244.71.jpg,70MIN839265Allanit129129932244.71.jpg,24,7,fuploadtxbolonlineKerndaten70MIN839265Allanit129129932244.71.jpg,fuploadtxbolonline,Kerndaten70,MIN839265Allanit,1291299322,44,71,jpg,02/12/2010  14:15:22
FALSE,fuploadtxbolonlineKerndaten,90head129138504320.08.swf,,,,fuploadtxbolonlineKerndaten90head129138504320.08.swf,fuploadtxbolonline,Kerndaten90,head,1291385043,20,8,swf,03/12/2010  14:04:03
TRUE,fuploadtxbolonlinePartII,8700MIN839265Allanit130467689032.47.jpg,8700MIN839265Allanit130467689032.47.jpg,15,8,fuploadtxbolonlinePartII8700MIN839265Allanit130467689032.47.jpg,fuploadtxbolonline,PartII8700,MIN839265Allanit,1304676890,32,47,jpg,06/05/2011  10:14:50
TRUE,fuploadtxbolonlinePartIII,11700MIN839265AllanitEtikett130467692025.89.jpg,11700MIN839265AllanitEtikett130467692025.89.jpg,27,11,fuploadtxbolonlinePartIII11700MIN839265AllanitEtikett130467692025.89.jpg,fuploadtxbolonline,PartIII11700,MIN839265AllanitEtikett,1304676920,25,89,jpg,06/05/2011  10:15:20
TRUE,fuploadtxbolonlinePartII,7600Scolecopteris360Animation130467719208.45.swf,7600Scolecopteris360Animation130467719208.45.swf,16,7,fuploadtxbolonlinePartII7600Scolecopteris360Animation130467719208.45.swf,fuploadtxbolonline,PartII7600,Scolecopteris360Animation,1304677192,8,45,swf,06/05/2011  10:19:52
TRUE,fuploadtxbolonlinePartII,9800GZGHST0450Pliothyrinagrandis130468405872.09.swf,9800GZGHST0450Pliothyrinagrandis130468405872.09.swf,17,9,fuploadtxbolonlinePartII9800GZGHST0450Pliothyrinagrandis130468405872.09.swf,fuploadtxbolonline,PartII9800,GZGHST0450Pliothyrinagrandis,1304684058,72,9,swf,06/05/2011  12:14:18
TRUE,fuploadtxbolonlinePartII,9800GZGHST0450PliothyrinagrandisFarbskala130468515488.71.jpg,9800GZGHST0450PliothyrinagrandisFarbskala130468515488.71.jpg,18,9,fuploadtxbolonlinePartII9800GZGHST0450PliothyrinagrandisFarbskala130468515488.71.jpg,fuploadtxbolonline,PartII9800,GZGHST0450PliothyrinagrandisFarbskala,1304685154,88,71,jpg,06/05/2011  12:32:34
TRUE,fuploadtxbolonlinePartII,9810GZGHST0450PliothyrinagrandisFarbskala130468515488.96.tif,9810GZGHST0450PliothyrinagrandisFarbskala130468515488.96.tif,19,9,fuploadtxbolonlinePartII9810GZGHST0450PliothyrinagrandisFarbskala130468515488.96.tif,fuploadtxbolonline,PartII9810,GZGHST0450PliothyrinagrandisFarbskala,1304685154,88,96,tif,06/05/2011  12:32:34
TRUE,fuploadtxbolonlinePartII,111020GZGHST0055DazitPorphyr130477218645.43.swf,111020GZGHST0055DazitPorphyr130477218645.43.swf,37,11,fuploadtxbolonlinePartII111020GZGHST0055DazitPorphyr130477218645.43.swf,fuploadtxbolonline,PartII111020,GZGHST0055DazitPorphyr,1304772186,45,43,swf,07/05/2011  12:43:06
TRUE,fuploadtxbolonlinePartII,111000GZGHST0055DazitPorphyrFarbskala130477218644.98.jpg,111000GZGHST0055DazitPorphyrFarbskala130477218644.98.jpg,35,11,fuploadtxbolonlinePartII111000GZGHST0055DazitPorphyrFarbskala130477218644.98.jpg,fuploadtxbolonline,PartII111000,GZGHST0055DazitPorphyrFarbskala,1304772186,44,98,jpg,07/05/2011  12:43:06
TRUE,fuploadtxbolonlinePartII,111010GZGHST0055DazitPorphyrFarbskala130477218645.21.tif,111010GZGHST0055DazitPorphyrFarbskala130477218645.21.tif,36,11,fuploadtxbolonlinePartII111010GZGHST0055DazitPorphyrFarbskala130477218645.21.tif,fuploadtxbolonline,PartII111010,GZGHST0055DazitPorphyrFarbskala,1304772186,45,21,tif,07/05/2011  12:43:06
TRUE,fuploadtxbolonlinePartII,201420GZGHST0435Chalkopyrit130493570022.86.swf,201420GZGHST0435Chalkopyrit130493570022.86.swf,43,20,fuploadtxbolonlinePartII201420GZGHST0435Chalkopyrit130493570022.86.swf,fuploadtxbolonline,PartII201420,GZGHST0435Chalkopyrit,1304935700,22,86,swf,09/05/2011  10:08:20
TRUE,fuploadtxbolonlinePartII,201400GZGHST0435ChalkopyritFarbskala130493570022.39.jpg,201400GZGHST0435ChalkopyritFarbskala130493570022.39.jpg,41,20,fuploadtxbolonlinePartII201400GZGHST0435ChalkopyritFarbskala130493570022.39.jpg,fuploadtxbolonline,PartII201400,GZGHST0435ChalkopyritFarbskala,1304935700,22,39,jpg,09/05/2011  10:08:20
TRUE,fuploadtxbolonlinePartII,201410GZGHST0435ChalkopyritFarbskala130493570022.64.tif,201410GZGHST0435ChalkopyritFarbskala130493570022.64.tif,42,20,fuploadtxbolonlinePartII201410GZGHST0435ChalkopyritFarbskala130493570022.64.tif,fuploadtxbolonline,PartII201410,GZGHST0435ChalkopyritFarbskala,1304935700,22,64,tif,09/05/2011  10:08:20
TRUE,fuploadtxbolonlinePartII,211520GZGHST0429Kieselsinter130494541030.95.swf,211520GZGHST0429Kieselsinter130494541030.95.swf,49,21,fuploadtxbolonlinePartII211520GZGHST0429Kieselsinter130494541030.95.swf,fuploadtxbolonline,PartII211520,GZGHST0429Kieselsinter,1304945410,30,95,swf,09/05/2011  12:50:10
TRUE,fuploadtxbolonlinePartII,211500GZGHST0429KieselsinterFarbskala130494541030.52.jpg,211500GZGHST0429KieselsinterFarbskala130494541030.52.jpg,47,21,fuploadtxbolonlinePartII211500GZGHST0429KieselsinterFarbskala130494541030.52.jpg,fuploadtxbolonline,PartII211500,GZGHST0429KieselsinterFarbskala,1304945410,30,52,jpg,09/05/2011  12:50:10
TRUE,fuploadtxbolonlinePartII,211510GZGHST0429KieselsinterFarbskala130494541030.74.tif,211510GZGHST0429KieselsinterFarbskala130494541030.74.tif,48,21,fuploadtxbolonlinePartII211510GZGHST0429KieselsinterFarbskala130494541030.74.tif,fuploadtxbolonline,PartII211510,GZGHST0429KieselsinterFarbskala,1304945410,30,74,tif,09/05/2011  12:50:10
TRUE,fuploadtxbolonlinePartII,231620GZGHST0421Lasurstein130495190809.19.swf,231620GZGHST0421Lasurstein130495190809.19.swf,52,23,fuploadtxbolonlinePartII231620GZGHST0421Lasurstein130495190809.19.swf,fuploadtxbolonline,PartII231620,GZGHST0421Lasurstein,1304951908,9,19,swf,09/05/2011  14:38:28
TRUE,fuploadtxbolonlinePartII,231600GZGHST0421LasursteinFarbskala130495190808.7.jpg,231600GZGHST0421LasursteinFarbskala130495190808.7.jpg,50,23,fuploadtxbolonlinePartII231600GZGHST0421LasursteinFarbskala130495190808.7.jpg,fuploadtxbolonline,PartII231600,GZGHST0421LasursteinFarbskala,1304951908,8,7,jpg,09/05/2011  14:38:28
TRUE,fuploadtxbolonlinePartII,231610GZGHST0421LasursteinFarbskala130495190808.97.tif,231610GZGHST0421LasursteinFarbskala130495190808.97.tif,51,23,fuploadtxbolonlinePartII231610GZGHST0421LasursteinFarbskala130495190808.97.tif,fuploadtxbolonline,PartII231610,GZGHST0421LasursteinFarbskala,1304951908,8,97,tif,09/05/2011  14:38:28
TRUE,fuploadtxbolonlinePartII,251820GZGHST0449FluoritBaryt130501199105.86.swf,251820GZGHST0449FluoritBaryt130501199105.86.swf,55,25,fuploadtxbolonlinePartII251820GZGHST0449FluoritBaryt130501199105.86.swf,fuploadtxbolonline,PartII251820,GZGHST0449FluoritBaryt,1305011991,5,86,swf,10/05/2011  07:19:51
TRUE,fuploadtxbolonlinePartII,251830GZGHST0449FluoritBaryt130501199106.06.gif,251830GZGHST0449FluoritBaryt130501199106.06.gif,56,25,fuploadtxbolonlinePartII251830GZGHST0449FluoritBaryt130501199106.06.gif,fuploadtxbolonline,PartII251830,GZGHST0449FluoritBaryt,1305011991,6,6,gif,10/05/2011  07:19:51
TRUE,fuploadtxbolonlinePartII,251800GZGHST0449FluoritBarytFarbskala130501199105.42.jpg,251800GZGHST0449FluoritBarytFarbskala130501199105.42.jpg,53,25,fuploadtxbolonlinePartII251800GZGHST0449FluoritBarytFarbskala130501199105.42.jpg,fuploadtxbolonline,PartII251800,GZGHST0449FluoritBarytFarbskala,1305011991,5,42,jpg,10/05/2011  07:19:51
TRUE,fuploadtxbolonlinePartII,251810GZGHST0449FluoritBarytFarbskala130501199105.65.tif,251810GZGHST0449FluoritBarytFarbskala130501199105.65.tif,54,25,fuploadtxbolonlinePartII251810GZGHST0449FluoritBarytFarbskala130501199105.65.tif,fuploadtxbolonline,PartII251810,GZGHST0449FluoritBarytFarbskala,1305011991,5,65,tif,10/05/2011  07:19:51
TRUE,fuploadtxbolonlinePartII,261920GZGHST0446Chaetetisradians130501604986.44.swf,261920GZGHST0446Chaetetisradians130501604986.44.swf,59,26,fuploadtxbolonlinePartII261920GZGHST0446Chaetetisradians130501604986.44.swf,fuploadtxbolonline,PartII261920,GZGHST0446Chaetetisradians,1305016049,86,44,swf,10/05/2011  08:27:29
TRUE,fuploadtxbolonlinePartII,261900GZGHST0446ChaetetisradiansFarbskala130501604985.99.jpg,261900GZGHST0446ChaetetisradiansFarbskala130501604985.99.jpg,57,26,fuploadtxbolonlinePartII261900GZGHST0446ChaetetisradiansFarbskala130501604985.99.jpg,fuploadtxbolonline,PartII261900,GZGHST0446ChaetetisradiansFarbskala,1305016049,85,99,jpg,10/05/2011  08:27:29
TRUE,fuploadtxbolonlinePartII,261910GZGHST0446ChaetetisradiansFarbskala130501604986.22.tif,261910GZGHST0446ChaetetisradiansFarbskala130501604986.22.tif,58,26,fuploadtxbolonlinePartII261910GZGHST0446ChaetetisradiansFarbskala130501604986.22.tif,fuploadtxbolonline,PartII261910,GZGHST0446ChaetetisradiansFarbskala,1305016049,86,22,tif,10/05/2011  08:27:29
TRUE,fuploadtxbolonlineKerndaten,110GZGHST043604630464vulkanischeAschenFarbskala130563503986.39.jpg,110GZGHST043604630464vulkanischeAschenFarbskala130563503986.39.jpg,95,11,fuploadtxbolonlineKerndaten110GZGHST043604630464vulkanischeAschenFarbskala130563503986.39.jpg,fuploadtxbolonline,Kerndaten110,GZGHST043604630464vulkanischeAschenFarbskala,1305635039,86,39,jpg,17/05/2011  12:23:59
TRUE,fuploadtxbolonlinePartII,121130GZGHST043604630464vulkanischeAschen130563514736.13.swf,121130GZGHST043604630464vulkanischeAschen130563514736.13.swf,63,12,fuploadtxbolonlinePartII121130GZGHST043604630464vulkanischeAschen130563514736.13.swf,fuploadtxbolonline,PartII121130,GZGHST043604630464vulkanischeAschen,1305635147,36,13,swf,17/05/2011  12:25:47
TRUE,fuploadtxbolonlinePartII,121110GZGHST043604630464vulkanischeAschenFarbskala130563514735.7.jpg,121110GZGHST043604630464vulkanischeAschenFarbskala130563514735.7.jpg,61,12,fuploadtxbolonlinePartII121110GZGHST043604630464vulkanischeAschenFarbskala130563514735.7.jpg,fuploadtxbolonline,PartII121110,GZGHST043604630464vulkanischeAschenFarbskala,1305635147,35,7,jpg,17/05/2011  12:25:47
TRUE,fuploadtxbolonlinePartII,121120GZGHST043604630464vulkanischeAschenFarbskala130563514735.91.tif,121120GZGHST043604630464vulkanischeAschenFarbskala130563514735.91.tif,62,12,fuploadtxbolonlinePartII121120GZGHST043604630464vulkanischeAschenFarbskala130563514735.91.tif,fuploadtxbolonline,PartII121120,GZGHST043604630464vulkanischeAschenFarbskala,1305635147,35,91,tif,17/05/2011  12:25:47
TRUE,fuploadtxbolonlinePartII,121100GZGHST0436vulkanischeAschen130563514735.45.jpg,121100GZGHST0436vulkanischeAschen130563514735.45.jpg,60,12,fuploadtxbolonlinePartII121100GZGHST0436vulkanischeAschen130563514735.45.jpg,fuploadtxbolonline,PartII121100,GZGHST0436vulkanischeAschen,1305635147,35,45,jpg,17/05/2011  12:25:47
TRUE,fuploadtxbolonlinePartII,181131GZGHST043604630464vulkanischeAschen130563520378.9.swf,181131GZGHST043604630464vulkanischeAschen130563520378.9.swf,67,18,fuploadtxbolonlinePartII181131GZGHST043604630464vulkanischeAschen130563520378.9.swf,fuploadtxbolonline,PartII181131,GZGHST043604630464vulkanischeAschen,1305635203,78,9,swf,17/05/2011  12:26:43
TRUE,fuploadtxbolonlinePartII,181111GZGHST043604630464vulkanischeAschenFarbskala130563520378.47.jpg,181111GZGHST043604630464vulkanischeAschenFarbskala130563520378.47.jpg,65,18,fuploadtxbolonlinePartII181111GZGHST043604630464vulkanischeAschenFarbskala130563520378.47.jpg,fuploadtxbolonline,PartII181111,GZGHST043604630464vulkanischeAschenFarbskala,1305635203,78,47,jpg,17/05/2011  12:26:43
TRUE,fuploadtxbolonlinePartII,181121GZGHST043604630464vulkanischeAschenFarbskala130563520378.69.tif,181121GZGHST043604630464vulkanischeAschenFarbskala130563520378.69.tif,66,18,fuploadtxbolonlinePartII181121GZGHST043604630464vulkanischeAschenFarbskala130563520378.69.tif,fuploadtxbolonline,PartII181121,GZGHST043604630464vulkanischeAschenFarbskala,1305635203,78,69,tif,17/05/2011  12:26:43
TRUE,fuploadtxbolonlinePartII,181101GZGHST0463vulkanischeAschen130563520378.23.jpg,181101GZGHST0463vulkanischeAschen130563520378.23.jpg,64,18,fuploadtxbolonlinePartII181101GZGHST0463vulkanischeAschen130563520378.23.jpg,fuploadtxbolonline,PartII181101,GZGHST0463vulkanischeAschen,1305635203,78,23,jpg,17/05/2011  12:26:43
TRUE,fuploadtxbolonlinePartII,191132GZGHST043604630464vulkanischeAschen130563525860.75.swf,191132GZGHST043604630464vulkanischeAschen130563525860.75.swf,71,19,fuploadtxbolonlinePartII191132GZGHST043604630464vulkanischeAschen130563525860.75.swf,fuploadtxbolonline,PartII191132,GZGHST043604630464vulkanischeAschen,1305635258,60,75,swf,17/05/2011  12:27:38
TRUE,fuploadtxbolonlinePartII,191112GZGHST043604630464vulkanischeAschenFarbskala130563525860.19.jpg,191112GZGHST043604630464vulkanischeAschenFarbskala130563525860.19.jpg,69,19,fuploadtxbolonlinePartII191112GZGHST043604630464vulkanischeAschenFarbskala130563525860.19.jpg,fuploadtxbolonline,PartII191112,GZGHST043604630464vulkanischeAschenFarbskala,1305635258,60,19,jpg,17/05/2011  12:27:38
TRUE,fuploadtxbolonlinePartII,191122GZGHST043604630464vulkanischeAschenFarbskala130563525860.45.tif,191122GZGHST043604630464vulkanischeAschenFarbskala130563525860.45.tif,70,19,fuploadtxbolonlinePartII191122GZGHST043604630464vulkanischeAschenFarbskala130563525860.45.tif,fuploadtxbolonline,PartII191122,GZGHST043604630464vulkanischeAschenFarbskala,1305635258,60,45,tif,17/05/2011  12:27:38
TRUE,fuploadtxbolonlinePartII,191102GZGHST0464vulkanischeAschen130563525859.96.jpg,191102GZGHST0464vulkanischeAschen130563525859.96.jpg,68,19,fuploadtxbolonlinePartII191102GZGHST0464vulkanischeAschen130563525859.96.jpg,fuploadtxbolonline,PartII191102,GZGHST0464vulkanischeAschen,1305635258,59,96,jpg,17/05/2011  12:27:38
TRUE,fuploadtxbolonlinePartIII,161100GZGHST0436vulkanischeAschen130563529651.17.jpg,161100GZGHST0436vulkanischeAschen130563529651.17.jpg,37,16,fuploadtxbolonlinePartIII161100GZGHST0436vulkanischeAschen130563529651.17.jpg,fuploadtxbolonline,PartIII161100,GZGHST0436vulkanischeAschen,1305635296,51,17,jpg,17/05/2011  12:28:16
TRUE,fuploadtxbolonlinePartIII,211101GZGHST0463vulkanischeAschen130563529651.78.jpg,211101GZGHST0463vulkanischeAschen130563529651.78.jpg,38,21,fuploadtxbolonlinePartIII211101GZGHST0463vulkanischeAschen130563529651.78.jpg,fuploadtxbolonline,PartIII211101,GZGHST0463vulkanischeAschen,1305635296,51,78,jpg,17/05/2011  12:28:16
TRUE,fuploadtxbolonlinePartIII,221102GZGHST0464vulkanischeAschen130563529652.41.jpg,221102GZGHST0464vulkanischeAschen130563529652.41.jpg,39,22,fuploadtxbolonlinePartIII221102GZGHST0464vulkanischeAschen130563529652.41.jpg,fuploadtxbolonline,PartIII221102,GZGHST0464vulkanischeAschen,1305635296,52,41,jpg,17/05/2011  12:28:16
TRUE,fuploadtxbolonlinePartII,282120GZGHST0430SteinEisenMeteorit130563898245.88.swf,282120GZGHST0430SteinEisenMeteorit130563898245.88.swf,74,28,fuploadtxbolonlinePartII282120GZGHST0430SteinEisenMeteorit130563898245.88.swf,fuploadtxbolonline,PartII282120,GZGHST0430SteinEisenMeteorit,1305638982,45,88,swf,17/05/2011  13:29:42
TRUE,fuploadtxbolonlinePartII,282130GZGHST0430SteinEisenMeteorit360klein130563898246.09.gif,282130GZGHST0430SteinEisenMeteorit360klein130563898246.09.gif,75,28,fuploadtxbolonlinePartII282130GZGHST0430SteinEisenMeteorit360klein130563898246.09.gif,fuploadtxbolonline,PartII282130,GZGHST0430SteinEisenMeteorit360klein,1305638982,46,9,gif,17/05/2011  13:29:42
TRUE,fuploadtxbolonlinePartII,282100GZGHST0430SteinEisenMeteoritFarbskala130563898245.44.jpg,282100GZGHST0430SteinEisenMeteoritFarbskala130563898245.44.jpg,72,28,fuploadtxbolonlinePartII282100GZGHST0430SteinEisenMeteoritFarbskala130563898245.44.jpg,fuploadtxbolonline,PartII282100,GZGHST0430SteinEisenMeteoritFarbskala,1305638982,45,44,jpg,17/05/2011  13:29:42
TRUE,fuploadtxbolonlinePartII,282110GZGHST0430SteinEisenMeteoritFarbskala130563898245.67.tif,282110GZGHST0430SteinEisenMeteoritFarbskala130563898245.67.tif,73,28,fuploadtxbolonlinePartII282110GZGHST0430SteinEisenMeteoritFarbskala130563898245.67.tif,fuploadtxbolonline,PartII282110,GZGHST0430SteinEisenMeteoritFarbskala,1305638982,45,67,tif,17/05/2011  13:29:42
TRUE,fuploadtxbolonlineKerndaten,280AIG546OSmitUK1130606729168.13.jpg,280AIG546OSmitUK1130606729168.13.jpg,107,28,fuploadtxbolonlineKerndaten280AIG546OSmitUK1130606729168.13.jpg,fuploadtxbolonline,Kerndaten280,AIG546OSmitUK1,1306067291,68,13,jpg,22/05/2011  12:28:11
TRUE,fuploadtxbolonlinePartII,292220GZGHST0333Eisenmeteorit130624637886.21.swf,292220GZGHST0333Eisenmeteorit130624637886.21.swf,78,29,fuploadtxbolonlinePartII292220GZGHST0333Eisenmeteorit130624637886.21.swf,fuploadtxbolonline,PartII292220,GZGHST0333Eisenmeteorit,1306246378,86,21,swf,24/05/2011  14:12:58
TRUE,fuploadtxbolonlinePartII,292200GZGHST0333EisenmeteoritCampodelCieloFarbskala130624637885.76.jpg,292200GZGHST0333EisenmeteoritCampodelCieloFarbskala130624637885.76.jpg,76,29,fuploadtxbolonlinePartII292200GZGHST0333EisenmeteoritCampodelCieloFarbskala130624637885.76.jpg,fuploadtxbolonline,PartII292200,GZGHST0333EisenmeteoritCampodelCieloFarbskala,1306246378,85,76,jpg,24/05/2011  14:12:58
TRUE,fuploadtxbolonlinePartII,292210GZGHST0333EisenmeteoritCampodelCieloFarbskala130624637885.99.tif,292210GZGHST0333EisenmeteoritCampodelCieloFarbskala130624637885.99.tif,77,29,fuploadtxbolonlinePartII292210GZGHST0333EisenmeteoritCampodelCieloFarbskala130624637885.99.tif,fuploadtxbolonline,PartII292210,GZGHST0333EisenmeteoritCampodelCieloFarbskala,1306246378,85,99,tif,24/05/2011  14:12:58
TRUE,fuploadtxbolonlineKerndaten,230GZGHST0477PliothyrinagrandisFarbskala130632791542.4.jpg,230GZGHST0477PliothyrinagrandisFarbskala130632791542.4.jpg,130,23,fuploadtxbolonlineKerndaten230GZGHST0477PliothyrinagrandisFarbskala130632791542.4.jpg,fuploadtxbolonline,Kerndaten230,GZGHST0477PliothyrinagrandisFarbskala,1306327915,42,4,jpg,25/05/2011  12:51:55
TRUE,fuploadtxbolonlineKerndaten,233GZGHST0478PliothyrinagrandisFarbskala130632791547.67.jpg,233GZGHST0478PliothyrinagrandisFarbskala130632791547.67.jpg,133,23,fuploadtxbolonlineKerndaten233GZGHST0478PliothyrinagrandisFarbskala130632791547.67.jpg,fuploadtxbolonline,Kerndaten233,GZGHST0478PliothyrinagrandisFarbskala,1306327915,47,67,jpg,25/05/2011  12:51:55
TRUE,fuploadtxbolonlinePartII,302320GZGHST0477Pliothyrinagrandis130632833540.68.swf,302320GZGHST0477Pliothyrinagrandis130632833540.68.swf,84,30,fuploadtxbolonlinePartII302320GZGHST0477Pliothyrinagrandis130632833540.68.swf,fuploadtxbolonline,PartII302320,GZGHST0477Pliothyrinagrandis,1306328335,40,68,swf,25/05/2011  12:58:55
TRUE,fuploadtxbolonlinePartII,302300GZGHST0477PliothyrinagrandisFarbskala130632833539.48.jpg,302300GZGHST0477PliothyrinagrandisFarbskala130632833539.48.jpg,82,30,fuploadtxbolonlinePartII302300GZGHST0477PliothyrinagrandisFarbskala130632833539.48.jpg,fuploadtxbolonline,PartII302300,GZGHST0477PliothyrinagrandisFarbskala,1306328335,39,48,jpg,25/05/2011  12:58:55
TRUE,fuploadtxbolonlinePartII,302310GZGHST0477PliothyrinagrandisFarbskala130632833539.72.tif,302310GZGHST0477PliothyrinagrandisFarbskala130632833539.72.tif,83,30,fuploadtxbolonlinePartII302310GZGHST0477PliothyrinagrandisFarbskala130632833539.72.tif,fuploadtxbolonline,PartII302310,GZGHST0477PliothyrinagrandisFarbskala,1306328335,39,72,tif,25/05/2011  12:58:55
TRUE,fuploadtxbolonlinePartII,382321GZGHST0478Pliothyrinagrandis130632842297.75.swf,382321GZGHST0478Pliothyrinagrandis130632842297.75.swf,87,38,fuploadtxbolonlinePartII382321GZGHST0478Pliothyrinagrandis130632842297.75.swf,fuploadtxbolonline,PartII382321,GZGHST0478Pliothyrinagrandis,1306328422,97,75,swf,25/05/2011  13:00:22
TRUE,fuploadtxbolonlinePartII,382301GZGHST0478PliothyrinagrandisFarbskala130632842297.31.jpg,382301GZGHST0478PliothyrinagrandisFarbskala130632842297.31.jpg,85,38,fuploadtxbolonlinePartII382301GZGHST0478PliothyrinagrandisFarbskala130632842297.31.jpg,fuploadtxbolonline,PartII382301,GZGHST0478PliothyrinagrandisFarbskala,1306328422,97,31,jpg,25/05/2011  13:00:22
TRUE,fuploadtxbolonlinePartII,382311GZGHST0478PliothyrinagrandisFarbskala130632842297.51.tif,382311GZGHST0478PliothyrinagrandisFarbskala130632842297.51.tif,86,38,fuploadtxbolonlinePartII382311GZGHST0478PliothyrinagrandisFarbskala130632842297.51.tif,fuploadtxbolonline,PartII382311,GZGHST0478PliothyrinagrandisFarbskala,1306328422,97,51,tif,25/05/2011  13:00:22
TRUE,fuploadtxbolonlinePartI,313000AIG560OSmitUK39130633177639.57.jpg,313000AIG560OSmitUK39130633177639.57.jpg,14,31,fuploadtxbolonlinePartI313000AIG560OSmitUK39130633177639.57.jpg,fuploadtxbolonline,PartI313000,AIG560OSmitUK39,1306331776,39,57,jpg,25/05/2011  13:56:16
TRUE,fuploadtxbolonlineKerndaten,290AIG769OSmitUK1130633253263.35.jpg,290AIG769OSmitUK1130633253263.35.jpg,139,29,fuploadtxbolonlineKerndaten290AIG769OSmitUK1130633253263.35.jpg,fuploadtxbolonline,Kerndaten290,AIG769OSmitUK1,1306332532,63,35,jpg,25/05/2011  14:08:52
