GZGHST0430SteinEisenMeteorit,GZG,HST,0430,SteinEisenMeteorit,
GZGHST0430SteinEisenMeteorit360klein,GZG,HST,0430,SteinEisenMeteorit360klein,
GZGHST0430SteinEisenMeteoritFarbskala,GZG,HST,0430,SteinEisenMeteorit,Farbskala
GZGHST0430SteinEisenMeteoritFarbskala,GZG,HST,0430,SteinEisenMeteorit,Farbskala
AIG546OSmitUK1,,AIG,546,OSmitUK,
GZGHST0333Eisenmeteorit,GZG,HST,0333,Eisenmeteorit,
GZGHST0333EisenmeteoritCampodelCieloFarbskala,GZG,HST,0333,EisenmeteoritCampodelCielo,Farbskala
GZGHST0333EisenmeteoritCampodelCieloFarbskala,GZG,HST,0333,EisenmeteoritCampodelCielo,Farbskala
GZGHST0477PliothyrinagrandisFarbskala,GZG,HST,0477,Pliothyrinagrandis,Farbskala
GZGHST0478PliothyrinagrandisFarbskala,GZG,HST,0478,Pliothyrinagrandis,Farbskala
GZGHST0477Pliothyrinagrandis,GZG,HST,0477,Pliothyrinagrandis,
GZGHST0477PliothyrinagrandisFarbskala,GZG,HST,0477,Pliothyrinagrandis,Farbskala
GZGHST0477PliothyrinagrandisFarbskala,GZG,HST,0477,Pliothyrinagrandis,Farbskala
GZGHST0478Pliothyrinagrandis,GZG,HST,0478,Pliothyrinagrandis,
GZGHST0478PliothyrinagrandisFarbskala,GZG,HST,0478,Pliothyrinagrandis,Farbskala
GZGHST0478PliothyrinagrandisFarbskala,GZG,HST,0478,Pliothyrinagrandis,Farbskala
AIG560OSmitUK39,,AIG,560,OSmitUK,39
AIG769OSmitUK1,,AIG,769,OSmitUK,1
AIG502Farbskala,,AIG,502,,Farbskala
AIG513Farbskala,,AIG,513,,Farbskala
AIG360Farbskala,,AIG,360,,Farbskala
AIG360OSmitUK039,,AIG,360,OSmitUK,39
AIG360OSmitUK039,,AIG,360,OSmitUK,39
GZGHST0467Pliothyrinagrandis,GZG,HST,0467,Pliothyrinagrandis,
GZGHST0468Pliothyrinagrandis,GZG,HST,0468,Pliothyrinagrandis,
GZGHST0434Mammut,GZG,HST,0434,Mammut,
GZGHST0434MammutFarbskala,GZG,HST,0434,Mammut,Farbskala
GZGHST0434MammutFarbskala,GZG,HST,0434,Mammut,Farbskala
GZGHST0230Psaronius,GZG,HST,0230,Psaronius,
GZGHST0230PsaroniusFarbskala,GZG,HST,0230,Psaronius,Farbskala
GZGHST0230PsaroniusFarbskala,GZG,HST,0230,Psaronius,Farbskala
GZGHST0029Eisenmeteorit006,GZG,HST,0029,Eisenmeteorit006,
GZGHST0477Pliothyrinagrandis021,GZG,HST,0477,Pliothyrinagrandis021,
GZGHST0467Pliothyrinagrandis022,GZG,HST,0467,Pliothyrinagrandis022,
GZGHST0468Pliothyrinagrandis018,GZG,HST,0468,Pliothyrinagrandis018,
AIG369Farbskala,,AIG,369,,Farbskala
AIG369039,,AIG,369,39,
AIG391Farbskala,,AIG,391,,Farbskala
AIG463Farbskala,,AIG,463,,Farbskala
AIG454OSmitUK001,,AIG,454,OSmitUK,1
AIG454OSmitUK039,,AIG,454,OSmitUK,39
AIG409OSmitUK1,,AIG,409,OSmitUK,1
AIG356OSmitUK1,,AIG,356,OSmitUK,1
AIG462OSmitUK1,,AIG,462,OSmitUK,1
AIG441Farbskala,,AIG,441,,Farbskala
AIG441OSohneUK019,,AIG,441,OSohneUK,19
AIG387Farbskala,,AIG,387,,Farbskala
AIG382Farbskala,,AIG,382,,Farbskala
AIG382OSmitUK019,,AIG,382,OSmitUK,19
AIG384Farbskala,,AIG,384,,Farbskala
AIG384OSmitUK019,,AIG,384,OSmitUK,19
AIG586Farbskala,,AIG,586,,Farbskala
AIG586OSmitUK018,,AIG,586,OSmitUK,18
Scolecopteris360Animationexternbearbeitet300dpi800pxB03sec,,,Scolecopteris360Animationexternbearbeitet300dpi800pxB03sec,
Baumfarnoriginal300dpi1000pxB,,,Baumfarnoriginal300dpi1000pxB,
BaumfarnOriginal300dpi800pxBAnimation03,,,BaumfarnOriginal300dpi800pxBAnimation03,
GZGHST0500MammuthusprimigeniusFarbskala,GZG,HST,0500,Mammuthusprimigenius,Farbskala
GZGHST0500MammuthusprimigeniusFarbskala,GZG,HST,0500,Mammuthusprimigenius,Farbskala
GZGHST0500Mammuthusprimigenius,GZG,HST,0500,Mammuthusprimigenius,
GZGHST0501Mammuthusprimigenius,GZG,HST,0501,Mammuthusprimigenius,
GZGHST0501Mammuthusprimigenius,GZG,HST,0501,Mammuthusprimigenius,
GZGHST0501Mammuthusprimigenius,GZG,HST,0501,Mammuthusprimigenius,
GZGHST0029Eisenmeteorit,GZG,HST,0029,Eisenmeteorit,
GZGHST0029EisenmeteoritFarbskala,GZG,HST,0029,Eisenmeteorit,Farbskala
GZGHST0029EisenmeteoritFarbskala,GZG,HST,0029,Eisenmeteorit,Farbskala
GZGHST0426SchriftgranitFarbskala,GZG,HST,0426,Schriftgranit,Farbskala
GZGHST0426Schriftgranit,GZG,HST,0426,Schriftgranit,
GZGHST0426SchriftgranitFarbskala,GZG,HST,0426,Schriftgranit,Farbskala
AIG612Farbskala,,AIG,612,,Farbskala
AIG612OSmitUK001,,AIG,612,OSmitUK,1
AIG612OSmitUK005,,AIG,612,OSmitUK,5
AIG612OSmitUK011,,AIG,612,OSmitUK,11
AIG612OSmitUK017,,AIG,612,OSmitUK,17
AIG612OSmitUK081,,AIG,612,OSmitUK,81
AIG612OSmitUK039,,AIG,612,OSmitUK,39
AIG612OSmitUK,,AIG,612,OSmitUK,
AIG356OSmitUK,,AIG,356,OSmitUK,
AIG356OSmitUK1,,AIG,356,OSmitUK,1
AIG356OSmitUK11,,AIG,356,OSmitUK,11
AIG356OSmitUK17,,AIG,356,OSmitUK,17
AIG356OSmitUK5,,AIG,356,OSmitUK,5
AIG356OSmitUK81,,AIG,356,OSmitUK,81
AIG384OSmitUK001,,AIG,384,OSmitUK,1
AIG384OSmitUK005,,AIG,384,OSmitUK,5
AIG384OSmitUK011,,AIG,384,OSmitUK,11
AIG384OSmitUK017,,AIG,384,OSmitUK,17
AIG384OSmitUK081,,AIG,384,OSmitUK,81
AIG384OSmitUK,,AIG,384,OSmitUK,
AIG409OSmitUK1,,AIG,409,OSmitUK,1
AIG409OSmitUK11,,AIG,409,OSmitUK,11
AIG409OSmitUK17,,AIG,409,OSmitUK,17
AIG409OSmitUK5,,AIG,409,OSmitUK,5
I594040AIG409OSmitUK17,,I594040AIG,409,OSmitUK,17
I594040AIG409OSmitUK17,,I594040AIG,409,OSmitUK,17
AIG409OSmitUK81,,AIG,409,OSmitUK,81
AIG409OSmitUK,,AIG,409,OSmitUK,
AIG409OSmitUK39,,AIG,409,OSmitUK,39
AIG441OSohneUK,,AIG,441,OSohneUK,
AIG441OSohneUK001,,AIG,441,OSohneUK,1
AIG441OSohneUK005,,AIG,441,OSohneUK,5
AIG441OSohneUK011,,AIG,441,OSohneUK,11
AIG441OSohneUK017,,AIG,441,OSohneUK,17
AIG441OSohneUK081,,AIG,441,OSohneUK,81
AIG441OSohneUK039,,AIG,441,OSohneUK,39
AIG441OSohneUK039,,AIG,441,OSohneUK,39
AIG454OSmitUK,,AIG,454,OSmitUK,
AIG454OSmitUK001,,AIG,454,OSmitUK,1
AIG454OSmitUK005,,AIG,454,OSmitUK,5
AIG454OSmitUK011,,AIG,454,OSmitUK,11
AIG454OSmitUK017,,AIG,454,OSmitUK,17
AIG454OSmitUK081,,AIG,454,OSmitUK,81
AIG454OSmitUK039,,AIG,454,OSmitUK,39
AIG454OSmitUK039,,AIG,454,OSmitUK,39
AIG462OSmitUK,,AIG,462,OSmitUK,
AIG462OSmitUK1,,AIG,462,OSmitUK,1
AIG462OSmitUK11,,AIG,462,OSmitUK,11
AIG462OSmitUK17,,AIG,462,OSmitUK,17
AIG462OSmitUK5,,AIG,462,OSmitUK,5
AIG462OSmitUK81,,AIG,462,OSmitUK,81
AIG462OSmitUK3,,AIG,462,OSmitUK,3
AIG462OSmitUK39,,AIG,462,OSmitUK,39
AIG462OSmitUK39,,AIG,462,OSmitUK,39
AIG462OSmitUK39,,AIG,462,OSmitUK,39
AIG463OSmitUK,,AIG,463,OSmitUK,
AIG463OSmitUK001,,AIG,463,OSmitUK,1
AIG463OSmitUK005,,AIG,463,OSmitUK,5
AIG463OSmitUK011,,AIG,463,OSmitUK,11
AIG463OSmitUK017,,AIG,463,OSmitUK,17
AIG463OSmitUK081,,AIG,463,OSmitUK,81
AIG463OSmitUK039,,AIG,463,OSmitUK,39
AIG463OSmitUK039,,AIG,463,OSmitUK,39
AIG463OSmitUK039,,AIG,463,OSmitUK,39
AIG502OSohneUK,,AIG,502,OSohneUK,
AIG502OSohneUK001,,AIG,502,OSohneUK,1
AIG502OSohneUK005,,AIG,502,OSohneUK,5
AIG502OSohneUK011,,AIG,502,OSohneUK,11
AIG502OSohneUK017,,AIG,502,OSohneUK,17
AIG502OSohneUK081,,AIG,502,OSohneUK,81
AIG513OSmitUK,,AIG,513,OSmitUK,
AIG513OSmitUK001,,AIG,513,OSmitUK,1
AIG513OSmitUK005,,AIG,513,OSmitUK,5
AIG513OSmitUK011,,AIG,513,OSmitUK,11
AIG513OSmitUK017,,AIG,513,OSmitUK,17
AIG513OSmitUK081,,AIG,513,OSmitUK,81
AIG546OSmitUK1,,AIG,546,OSmitUK,1
AIG546OSmitUK11,,AIG,546,OSmitUK,11
AIG546OSmitUK17,,AIG,546,OSmitUK,17
AIG546OSmitUK5,,AIG,546,OSmitUK,5
AIG546OSmitUK81,,AIG,546,OSmitUK,81
AIG546OSmitUK,,AIG,546,OSmitUK,
AIG612OSmitUK011,,AIG,612,OSmitUK,11
AIG612OSmitUK039,,AIG,612,OSmitUK,39
AIG612OSmitUK039,,AIG,612,OSmitUK,39
AIG360OSmitUK,,AIG,360,OSmitUK,
AIG360OSmitUK001,,AIG,360,OSmitUK,1
AIG360OSmitUK005,,AIG,360,OSmitUK,5
AIG360OSmitUK011,,AIG,360,OSmitUK,11
AIG360OSmitUK017,,AIG,360,OSmitUK,17
AIG360OSmitUK081,,AIG,360,OSmitUK,81
AIG360OSmitUK039,,AIG,360,OSmitUK,39
AIG,369,,AIG,369,,
AIG369001,,AIG,369,1,
AIG369005,,AIG,369,5,
AIG369011,,AIG,369,11,
AIG369017,,AIG,369,17,
AIG369081,,AIG,369,81,
AIG369039,,AIG,369,39,
AIG382OSmitUK,,AIG,382,OSmitUK,
AIG382OSmitUK005,,AIG,382,OSmitUK,5
AIG382OSmitUK011,,AIG,382,OSmitUK,11
AIG382OSmitUK017,,AIG,382,OSmitUK,17
AIG382OSmitUK081,,AIG,382,OSmitUK,81
AIG382OSmitUK039,,AIG,382,OSmitUK,39
AIG382OSmitUK039,,AIG,382,OSmitUK,39
AIG382OSmitUK039,,AIG,382,OSmitUK,39
AIG384OSmitUK002,,AIG,384,OSmitUK,2
AIG384OSmitUK039,,AIG,384,OSmitUK,39
AIG384OSmitUK039,,AIG,384,OSmitUK,39
AIG384OSmitUK039,,AIG,384,OSmitUK,39
AIG387OSohneUK,,AIG,387,OSohneUK,
AIG387OSohneUK001,,AIG,387,OSohneUK,1
AIG387OSohneUK005,,AIG,387,OSohneUK,5
AIG387OSohneUK011,,AIG,387,OSohneUK,11
AIG387OSohneUK017,,AIG,387,OSohneUK,17
AIG387OSohneUK081,,AIG,387,OSohneUK,81
AIG387OSohneUK004,,AIG,387,OSohneUK,4
AIG387OSohneUK039,,AIG,387,OSohneUK,39
AIG387OSohneUK039,,AIG,387,OSohneUK,39
AIG391OSmitUK,,AIG,391,OSmitUK,
AIG391OSmitUK001,,AIG,391,OSmitUK,1
AIG391OSmitUK005,,AIG,391,OSmitUK,5
AIG391OSmitUK011,,AIG,391,OSmitUK,11
AIG391OSmitUK017,,AIG,391,OSmitUK,17
AIG391OSmitUK081,,AIG,391,OSmitUK,81
AIG409OSmitUK39,,AIG,409,OSmitUK,39
GZGHST0502Coelodontaantiquitatis,GZG,HST,0502,Coelodontaantiquitatis,
GZGHST0502CoelodontaantiquitatisFarbskala,GZG,HST,0502,Coelodontaantiquitatis,Farbskala
GZGHST0502CoelodontaantiquitatisFarbskala,GZG,HST,0502,Coelodontaantiquitatis,Farbskala
GZGHST0503Coelodontaantiquitatis,GZG,HST,0503,Coelodontaantiquitatis,
GZGHST0503CoelodontaantiquitatisFarbskala,GZG,HST,0503,Coelodontaantiquitatis,Farbskala
GZGHST0503CoelodontaantiquitatisFarbskala,GZG,HST,0503,Coelodontaantiquitatis,Farbskala
GZGHST0504CoelodontaantiquitatisFarbskala,GZG,HST,0504,Coelodontaantiquitatis,Farbskala
GZGHST0504Coelodontaantiquitatis,GZG,HST,0504,Coelodontaantiquitatis,
GZGHST0504CoelodontaantiquitatisFarbskala,GZG,HST,0504,Coelodontaantiquitatis,Farbskala
GZGHST0504CoelodontaantiquitatisFarbskala,GZG,HST,0504,Coelodontaantiquitatis,Farbskala
GZGHST0440CoelodontaantiquitatisFarbskala,GZG,HST,0440,Coelodontaantiquitatis,Farbskala
,,,,
GZGHST0440Coelodontaantiquitatis,GZG,HST,0440,Coelodontaantiquitatis,
GZGHST0440CoelodontaantiquitatisFarbskala,GZG,HST,0440,Coelodontaantiquitatis,Farbskala
GZGHST0440CoelodontaantiquitatisFarbskala,GZG,HST,0440,Coelodontaantiquitatis,Farbskala
GZGHST0441CoelodontaantiquitatisFarbskala,GZG,HST,0441,Coelodontaantiquitatis,Farbskala
GZGHST0441Coelodontaantiquitatis,GZG,HST,0441,Coelodontaantiquitatis,
GZGHST0441CoelodontaantiquitatisFarbskala,GZG,HST,0441,Coelodontaantiquitatis,Farbskala
GZGHST0441CoelodontaantiquitatisFarbskala,GZG,HST,0441,Coelodontaantiquitatis,Farbskala
,,,,
GZGHST0441Coelodontaantiquitatis059,GZG,HST,0441,Coelodontaantiquitatis059,
GZGHST,0434,GZG,HST,0434,,
AIG382OSmitUK001,,AIG,382,OSmitUK,1
AIG769OSmitUK,,AIG,769,OSmitUK,
AIG769OSmitUK1,,AIG,769,OSmitUK,1
AIG769OSmitUK11,,AIG,769,OSmitUK,11
AIG769OSmitUK17,,AIG,769,OSmitUK,17
AIG769OSmitUK5,,AIG,769,OSmitUK,5
AIG769OSmitUK81,,AIG,769,OSmitUK,81
,,,,
GZGHST0266Nagelfluhe,GZG,HST,0266,Nagelfluhe,
GZGHST0266NagelfluheFarbskala,GZG,HST,0266,Nagelfluhe,Farbskala
GZGHST0266NagelfluheFarbskala,GZG,HST,0266,Nagelfluhe,Farbskala
GZGHST0432CupritMalachit,GZG,HST,0432,CupritMalachit,
GZGHST0432CupritMalachitFarbskala,GZG,HST,0432,CupritMalachit,Farbskala
GZGHST0432CupritMalachitFarbskala,GZG,HST,0432,CupritMalachit,Farbskala
GZGHST0028Obsidian,GZG,HST,0028,Obsidian,
GZGHST0028ObsidianFarbskala,GZG,HST,0028,Obsidian,Farbskala
GZGHST0028ObsidianFarbskala,GZG,HST,0028,Obsidian,Farbskala
GZGHST0379Bergkristall,GZG,HST,0379,Bergkristall,
GZGHST0379BergkristallFarbskala,GZG,HST,0379,Bergkristall,Farbskala
GZGHST0379BergkristallFarbskala,GZG,HST,0379,Bergkristall,Farbskala
GZGHST0187Blatt,GZG,HST,0187,Blatt,
GZGHST0187BlattFarbskala,GZG,HST,0187,Blatt,Farbskala
GZGHST0187BlattFarbskala,GZG,HST,0187,Blatt,Farbskala
GZGHST0439Diceras005,GZG,HST,0439,Diceras005,
GZGHST0414Jaspis,GZG,HST,0414,Jaspis,
GZGHST0414JaspisFarbskala,GZG,HST,0414,Jaspis,Farbskala
GZGHST0414JaspisFarbskala,GZG,HST,0414,Jaspis,Farbskala
GZGHST0428Calcit,GZG,HST,0428,Calcit,
GZGHST0428CalcitFarbskala,GZG,HST,0428,Calcit,Farbskala
GZGHST0428CalcitFarbskala,GZG,HST,0428,Calcit,Farbskala
GZGHST0423Turmalin,GZG,HST,0423,Turmalin,
GZGHST0423TurmalinFarbskala,GZG,HST,0423,Turmalin,Farbskala
GZGHST0121Paraglauconiastrombiformis,GZG,HST,0121,Paraglauconiastrombiformis,
GZGHST0121ParaglauconiastrombiformisFarbskala,GZG,HST,0121,Paraglauconiastrombiformis,Farbskala
GZGHST0121ParaglauconiastrombiformisFarbskala,GZG,HST,0121,Paraglauconiastrombiformis,Farbskala
GZGHST0427Antimonit,GZG,HST,0427,Antimonit,
GZGHST0427AntimonitFarbskala,GZG,HST,0427,Antimonit,Farbskala
GZGHST0427AntimonitFarbskala,GZG,HST,0427,Antimonit,Farbskala
GZGHST0260PetroleumFarbskala,GZG,HST,0260,Petroleum,Farbskala
GZGHST0260Petroleum,GZG,HST,0260,Petroleum,
GZGHST0260PetroleumFarbskala,GZG,HST,0260,Petroleum,Farbskala
GZGHST0260PetroleumFarbskala,GZG,HST,0260,Petroleum,Farbskala
GZGHST04142D06,GZG,HST,0414,2D,06,
GZGHST05092D03,GZG,HST,0509,2D,03,
GZGHST041405092D06,GZG,HST,0414,05092D06,
GZGHST041405092D06,GZG,HST,0414,05092D06,
GZGHST05092D04,GZG,HST,0509,2D,04,
GZGHST04172D05,GZG,HST,0417,2D,05,
GZGHST04162D06,GZG,HST,0416,2D,06,
GZGHST04162D06,GZG,HST,0416,2D,06,
GZGHST04162D11,GZG,HST,0416,2D,11,
GZGHST04162D04,GZG,HST,0416,2D,04,
GZGHST04162D04,GZG,HST,0416,2D,04,
GZGHST04162D08,GZG,HST,0416,2D,08,
GZGHST00562D06,GZG,HST,0056,2D,06,
GZGHST00562D07,GZG,HST,0056,2D,07,
GZGHST00562D03,GZG,HST,0056,2D,03,
GZGHST00562D05,GZG,HST,0056,2D,05,
GZGHST00562D04,GZG,HST,0056,2D,04,
GZGHST04172D07,GZG,HST,0417,2D,07,
GZGHST04262D09,GZG,HST,0426,2D,09,
GZGHST04262D05,GZG,HST,0426,2D,05,
GZGHST04262D01,GZG,HST,0426,2D,01,
GZGHST05022D10,GZG,HST,0502,2D,10,
GZGHST05022D11,GZG,HST,0502,2D,11,
GZGHST0045Kupfer,GZG,HST,0045,Kupfer,
GZGHST0045KupferFarbskala,GZG,HST,0045,Kupfer,Farbskala
GZGHST0045KupferFarbskala,GZG,HST,0045,Kupfer,Farbskala
GZGHST0418PrasemFarbskala,GZG,HST,0418,Prasem,Farbskala
GZGHST0418Prasem,GZG,HST,0418,Prasem,
GZGHST0418PrasemFarbskala,GZG,HST,0418,Prasem,Farbskala
GZGHST0418PrasemFarbskala,GZG,HST,0418,Prasem,Farbskala
GZGHST01290482Muricitesdeformis,GZG,HST,0129,0482Muricitesdeformis,
GZGHST01290482Muricitesdeformis,GZG,HST,0129,0482Muricitesdeformis,
GZGHST01290482MuricitesdeformisFarbskala,GZG,HST,0129,0482Muricitesdeformis,Farbskala
GZGHST01290482MuricitesdeformisFarbskala,GZG,HST,0129,0482Muricitesdeformis,Farbskala
GZGHST01290482MuricitesdeformisFarbskala,GZG,HST,0129,0482Muricitesdeformis,Farbskala
GZGHST01290482MuricitesdeformisFarbskala,GZG,HST,0129,0482Muricitesdeformis,Farbskala
GZGHST04240491VivianitFarbskala,GZG,HST,0424,0491Vivianit,Farbskala
GZGHST04240491Vivianit,GZG,HST,0424,0491Vivianit,
GZGHST04240491Vivianit,GZG,HST,0424,0491Vivianit,
GZGHST04240491VivianitFarbskala,GZG,HST,0424,0491Vivianit,Farbskala
GZGHST04240491VivianitFarbskala,GZG,HST,0424,0491Vivianit,Farbskala
GZGHST04240491VivianitFarbskala,GZG,HST,0424,0491Vivianit,Farbskala
GZGHST04240491VivianitFarbskala,GZG,HST,0424,0491Vivianit,Farbskala
GZGHST05102D,GZG,HST,0510,2D,
GZGHST05132D,GZG,HST,0513,2D,
GZGHST05162D,GZG,HST,0516,2D,
GZGHST03432D,GZG,HST,0343,2D,
GZGHST0437Nummuliten,GZG,HST,0437,Nummuliten,
GZGHST0437NummulitenFarbskala,GZG,HST,0437,Nummuliten,Farbskala
GZGHST0437NummulitenFarbskala,GZG,HST,0437,Nummuliten,Farbskala
GZGHST0433Chalkanthit,GZG,HST,0433,Chalkanthit,
GZGHST0433ChalkanthitFarbskala,GZG,HST,0433,Chalkanthit,Farbskala
GZGHST0433ChalkanthitFarbskala,GZG,HST,0433,Chalkanthit,Farbskala
GZGHST05872D,GZG,HST,0587,2D,
GZGHST05882D,GZG,HST,0588,2D,
GZGHST0223Mallotusvillosus,GZG,HST,0223,Mallotusvillosus,
GZGHST0223MallotusvillosusFarbskala,GZG,HST,0223,Mallotusvillosus,Farbskala
GZGHST0223MallotusvillosusFarbskala,GZG,HST,0223,Mallotusvillosus,Farbskala
GZGHST0125Strombusfortisii,GZG,HST,0125,Strombusfortisii,
GZGHST0125StrombusfortisiiFarbskala,GZG,HST,0125,Strombusfortisii,Farbskala
GZGHST0125StrombusfortisiiFarbskala,GZG,HST,0125,Strombusfortisii,Farbskala
GZGHST0438abCadochamoussetiasubpatruum,GZG,HST,0438,abCadochamoussetiasubpatruum,
GZGHST0438abCadochamoussetiasubpatruum,GZG,HST,0438,abCadochamoussetiasubpatruum,
GZGHST0438abCadochamoussetiasubpatruumFarbskala,GZG,HST,0438,abCadochamoussetiasubpatruum,Farbskala
GZGHST0438abCadochamoussetiasubpatruumFarbskala,GZG,HST,0438,abCadochamoussetiasubpatruum,Farbskala
GZGHST0438abCadochamoussetiasubpatruumFarbskala,GZG,HST,0438,abCadochamoussetiasubpatruum,Farbskala
GZGHST0438abCadochamoussetiasubpatruumFarbskala,GZG,HST,0438,abCadochamoussetiasubpatruum,Farbskala
GZGHST02302D,GZG,HST,0230,2D,
GZGHST05312D,GZG,HST,0531,2D,
GZGHST0082Fungit,GZG,HST,0082,Fungit,
GZGHST0082FungitFarbskala,GZG,HST,0082,Fungit,Farbskala
GZGHST0082FungitFarbskala,GZG,HST,0082,Fungit,Farbskala
GZGHST0083Fungit,GZG,HST,0083,Fungit,
GZGHST0083FungitFarbskala,GZG,HST,0083,Fungit,Farbskala
GZGHST0083FungitFarbskala,GZG,HST,0083,Fungit,Farbskala
GZGHST06052D,GZG,HST,0605,2D,
GZGHST06052D,GZG,HST,0605,2D,
GZGHST0461Baryt,GZG,HST,0461,Baryt,
GZGHST0461BarytFarbskala,GZG,HST,0461,Baryt,Farbskala
GZGHST0461BarytFarbskala,GZG,HST,0461,Baryt,Farbskala
GZGHST03262D,GZG,HST,0326,2D,
GZGHST03262D,GZG,HST,0326,2D,
GZGHST03342D,GZG,HST,0334,2D,
GZGHST03342D,GZG,HST,0334,2D,
GZGHST04752D,GZG,HST,0475,2D,
GZGHST04752D,GZG,HST,0475,2D,
GZGHST0448Hmatit,GZG,HST,0448,Hmatit,
GZGHST0448HmatitFarbskala,GZG,HST,0448,Hmatit,Farbskala
GZGHST0448HmatitFarbskala,GZG,HST,0448,Hmatit,Farbskala
GZGHST0431aGipsFarbskala,GZG,HST,0431,aGips,Farbskala
GZGHST0431aGipsFarbskala,GZG,HST,0431,aGips,Farbskala
GZGHST0431ahGips,GZG,HST,0431,ahGips,
GZGHST06302D,GZG,HST,0630,2D,
GZGHST05512D,GZG,HST,0551,2D,
GZGHST05512D,GZG,HST,0551,2D,
GZGHST0422Granat,GZG,HST,0422,Granat,
GZGHST0422GranatFarbskala,GZG,HST,0422,Granat,Farbskala
GZGHST0422GranatFarbskala,GZG,HST,0422,Granat,Farbskala
GZGHST06132D,GZG,HST,0613,2D,
